LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"NY","NEW YORK","3602550","ALDEN CENTRAL SCHOOL DISTRICT","00039","ALDEN SENIOR HIGH SCHOOL","360255000039","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"NY","NEW YORK","3600081","NEW YORK CITY GEOGRAPHIC DISTRICT # 5","05934","URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS","360008105934","MD",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"NY","NEW YORK","3620340","CLARKSTOWN CENTRAL SCHOOL DISTRICT","01860","BARDONIA ELEMENTARY SCHOOL","362034001860","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3607290","CHENANGO VALLEY CENTRAL SCHOOL DISTRICT","04924","CHENANGO VALLEY MIDDLE SCHOOL","360729004924","MD",0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0
"NY","NEW YORK","3620340","CLARKSTOWN CENTRAL SCHOOL DISTRICT","01869","LAUREL PLAINS ELEMENTARY SCHOOL","362034001869","MD",0,1,0,1,0,0,2,0,0,0,2,0,0,0,6,0,4,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
"NY","NEW YORK","3619170","MEXICO CENTRAL SCHOOL DISTRICT","01731","MEXICO ELEMENTARY SCHOOL","361917001731","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3612990","SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT","01062","COLDEN ELEMENTARY SCHOOL","361299001062","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3607290","CHENANGO VALLEY CENTRAL SCHOOL DISTRICT","00040","PORT DICKINSON ELEMENTARY SCHOOL","360729000040","MD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3620340","CLARKSTOWN CENTRAL SCHOOL DISTRICT","05897","FELIX FESTA DETERMINATION MIDDLE SCHOOL","362034005897","MD",0,0,0,1,0,0,3,0,1,0,0,0,0,0,5,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3619170","MEXICO CENTRAL SCHOOL DISTRICT","01732","MEXICO HIGH SCHOOL","361917001732","MD",0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3627150","SOLVAY UNION FREE SCHOOL DISTRICT","03699","SOLVAY HIGH SCHOOL","362715003699","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3612990","SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT","01065","GRIFFITH INSTITUTE MIDDLE SCHOOL","361299001065","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3630210","WATERVLIET CITY SCHOOL DISTRICT","04060","WATERVLIET ELEMENTARY SCHOOL","363021004060","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3630210","WATERVLIET CITY SCHOOL DISTRICT","04061","WATERVLIET JUNIOR-SENIOR HIGH SCHOOL","363021004061","MD",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3624240","RED HOOK CENTRAL SCHOOL DISTRICT","00247","MILL ROAD-PRIMARY GRADES","362424000247","MD",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3620340","CLARKSTOWN CENTRAL SCHOOL DISTRICT","01872","NEW CITY ELEMENTARY SCHOOL","362034001872","MD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3624690","RIVERHEAD CENTRAL SCHOOL DISTRICT","03359","RIVERHEAD SENIOR HIGH SCHOOL","362469003359","MD",0,0,2,1,0,0,2,0,0,1,2,0,0,2,10,1,4,2,3,0,2,0,1,2,0,0,0,0,0,0,4,1,0,0,0
"NY","NEW YORK","3624240","RED HOOK CENTRAL SCHOOL DISTRICT","03333","LINDEN AVENUE MIDDLE SCHOOL","362424003333","MD",0,0,0,1,0,0,1,0,0,0,0,0,0,3,5,0,2,0,3,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0
